frame_num,obj_id,camera,x1,y1,x2,y2
7,19_4_1,4,1621,134,1655,231
8,19_4_1,4,1619,134,1654,234
9,19_4_1,4,1619,134,1654,234
10,19_4_1,4,1619,134,1654,235
11,19_4_1,4,1618,135,1654,236
12,19_4_1,4,1618,135,1654,240
13,19_4_1,4,1616,134,1654,244
14,19_4_1,4,1615,135,1653,244
15,19_4_1,4,1613,137,1651,247
16,19_4_1,4,1613,139,1650,249
17,19_4_1,4,1611,143,1648,250
18,19_4_1,4,1610,142,1647,253
19,19_4_1,4,1609,141,1646,253
20,19_4_1,4,1609,143,1646,255
21,19_4_1,4,1609,144,1646,257
22,19_4_1,4,1608,144,1646,259
23,19_4_1,4,1608,144,1645,260
24,19_4_1,4,1607,144,1644,260
25,19_4_1,4,1606,143,1644,263
26,19_4_1,4,1604,148,1640,265
27,19_4_1,4,1602,148,1639,266
28,19_4_1,4,1599,151,1635,266
29,19_4_1,4,1596,154,1632,272
30,19_4_1,4,1594,152,1632,277
31,19_4_1,4,1592,152,1631,279
32,19_4_1,4,1590,154,1628,279
33,19_4_1,4,1587,151,1626,283
34,19_4_1,4,1585,150,1625,286
35,19_4_1,4,1583,151,1623,290
36,19_4_1,4,1582,149,1624,295
37,19_4_1,4,1583,153,1625,297
38,19_4_1,4,1581,152,1624,300
39,19_4_1,4,1582,153,1625,302
40,19_4_1,4,1583,158,1624,305
41,19_4_1,4,1585,165,1627,310
42,19_4_1,4,1584,168,1627,317
43,19_4_1,4,1581,170,1624,320
44,19_4_1,4,1580,174,1623,327
45,19_4_1,4,1576,174,1621,330
46,19_4_1,4,1573,172,1620,336
47,19_4_1,4,1572,176,1619,338
48,19_4_1,4,1569,177,1616,341
49,19_4_1,4,1566,175,1617,350
50,19_4_1,4,1566,180,1617,354
51,19_4_1,4,1564,176,1618,360
52,19_4_1,4,1562,180,1617,368
53,19_4_1,4,1559,180,1616,373
54,19_4_1,4,1555,181,1614,383
55,19_4_1,4,1553,180,1614,390
56,19_4_1,4,1551,181,1612,396
