frame_num,obj_id,camera,x1,y1,x2,y2
2765,13_6_1,6,710,129,764,321
2766,13_6_1,6,717,127,771,319
2767,13_6_1,6,722,128,779,329
2768,13_6_1,6,718,137,779,346
2769,13_6_1,6,706,136,771,360
2770,13_6_1,6,698,134,764,363
2771,13_6_1,6,691,138,759,371
2772,13_6_1,6,688,140,757,375
2773,13_6_1,6,683,140,754,378
2774,13_6_1,6,676,142,750,385
2775,13_6_1,6,671,143,747,389
2776,13_6_1,6,663,141,743,397
2777,13_6_1,6,661,145,745,410
2778,13_6_1,6,660,147,747,419
2779,13_6_1,6,659,149,748,421
2780,13_6_1,6,655,153,747,437
2781,13_6_1,6,649,157,743,446
2782,13_6_1,6,645,158,741,455
2783,13_6_1,6,645,165,745,476
2784,13_6_1,6,646,167,749,485
2785,13_6_1,6,647,172,752,495
2786,13_6_1,6,645,179,752,511
2787,13_6_1,6,640,183,749,521
2788,13_6_1,6,635,187,750,544
2789,13_6_1,6,632,195,752,569
2790,13_6_1,6,633,195,755,577
2791,13_6_1,6,633,202,760,601
2792,13_6_1,6,632,216,763,627
2793,13_6_1,6,631,219,765,640
2794,13_6_1,6,633,224,772,668
2795,13_6_1,6,641,237,785,698
2796,13_6_1,6,656,242,803,711
2797,13_6_1,6,667,248,825,755
2798,13_6_1,6,679,263,843,787
2799,13_6_1,6,694,268,861,804
2800,13_6_1,6,704,279,880,853
2801,13_6_1,6,721,300,905,900
2802,13_6_1,6,752,308,940,920
2803,13_6_1,6,778,338,984,1006
2804,13_6_1,6,797,364,1011,1051
2805,13_6_1,6,816,383,1029,1067
2806,13_6_1,6,842,414,1051,1076
2807,13_6_1,6,883,449,1091,1083
2808,13_6_1,6,951,474,1158,1085
2809,13_6_1,6,1016,524,1215,1078
2810,13_6_1,6,1082,582,1273,1079
2811,13_6_1,6,1172,630,1361,1072
2812,13_6_1,6,1276,719,1452,1076
2813,13_6_1,6,1427,789,1589,1076
2814,13_6_1,6,1501,832,1645,1087
3628,13_6_2,9,511,110,539,235
3629,13_6_2,9,515,110,546,247
3630,13_6_2,9,512,111,543,249
3631,13_6_2,9,512,111,543,251
3633,13_6_2,9,511,110,542,250
3634,13_6_2,9,510,107,542,250
3635,13_6_2,9,510,106,542,251
3637,13_6_2,9,531,114,561,250
3638,13_6_2,9,533,115,564,251
3640,13_6_2,9,539,124,570,263
3641,13_6_2,9,543,124,579,287
3642,13_6_2,9,544,123,579,281
3643,13_6_2,9,545,120,579,274
3644,13_6_2,9,546,124,579,275
3645,13_6_2,9,549,123,585,285
3646,13_6_2,9,552,130,589,294
3647,13_6_2,9,554,130,592,297
3648,13_6_2,9,562,127,590,237
3649,13_6_2,9,567,125,591,215
3650,13_6_2,9,571,126,593,209
3651,13_6_2,9,573,127,598,212
3652,13_6_2,9,577,128,601,208
3656,13_6_2,9,594,138,617,208
3657,13_6_2,9,594,138,620,213
3658,13_6_2,9,594,142,624,221
3659,13_6_2,9,591,144,627,237
3660,13_6_2,9,593,142,630,238
3661,13_6_2,9,598,147,636,241
3662,13_6_2,9,602,149,647,256
3663,13_6_2,9,590,150,664,334
3664,13_6_2,9,591,155,672,362
3665,13_6_2,9,594,159,676,374
3666,13_6_2,9,596,158,678,382
3667,13_6_2,9,602,154,688,392
3668,13_6_2,9,607,154,697,410
3669,13_6_2,9,616,164,694,380
3670,13_6_2,9,627,169,697,364
3671,13_6_2,9,635,169,708,366
3672,13_6_2,9,646,173,714,348
3673,13_6_2,9,660,176,721,326
3674,13_6_2,9,677,179,729,299
3675,13_6_2,9,681,185,739,310
3676,13_6_2,9,675,184,762,374
3677,13_6_2,9,675,190,779,422
3678,13_6_2,9,673,197,802,495
3679,13_6_2,9,682,203,818,525
3680,13_6_2,9,698,212,833,541
3681,13_6_2,9,707,220,845,566
3682,13_6_2,9,723,227,862,580
3683,13_6_2,9,731,236,878,619
3684,13_6_2,9,747,240,895,632
3685,13_6_2,9,757,241,912,661
3686,13_6_2,9,771,253,928,684
3687,13_6_2,9,780,259,937,698
3688,13_6_2,9,788,275,951,733
3689,13_6_2,9,800,289,971,777
3690,13_6_2,9,815,294,991,796
3691,13_6_2,9,817,321,1004,855
3692,13_6_2,9,811,337,1006,894
3693,13_6_2,9,809,350,1010,928
3694,13_6_2,9,797,376,1018,1017
3695,13_6_2,9,785,395,1010,1051
3696,13_6_2,9,763,420,989,1075
3697,13_6_2,9,720,456,941,1083
3698,13_6_2,9,642,453,874,1090
3699,13_6_2,9,565,509,787,1088
3700,13_6_2,9,539,437,766,1030
3701,13_6_2,9,501,428,739,1054
3702,13_6_2,9,435,438,682,1064
3703,13_6_2,9,349,460,598,1080
3704,13_6_2,9,262,479,511,1084
3705,13_6_2,9,176,509,421,1083
3706,13_6_2,9,74,512,320,1079
3707,13_6_2,9,4,534,237,1078
3708,13_6_2,9,-9,604,195,1077
3709,13_6_2,9,-54,623,145,1085
3731,13_6_4,9,465,77,483,152
3732,13_6_4,9,464,76,483,152
3733,13_6_4,9,464,77,482,152
3734,13_6_4,9,462,77,480,152
