frame_num,obj_id,camera,x1,y1,x2,y2
444,2_4_1,2,5,770,127,1078
445,2_4_1,2,25,743,159,1079
446,2_4_1,2,61,697,216,1075
447,2_4_1,2,88,653,265,1071
448,2_4_1,2,89,626,281,1064
449,2_4_1,2,92,606,298,1062
450,2_4_1,2,101,574,325,1059
451,2_4_1,2,106,546,350,1064
452,2_4_1,2,129,528,388,1068
453,2_4_1,2,150,501,424,1068
454,2_4_1,2,165,486,447,1070
455,2_4_1,2,169,485,449,1069
456,2_4_1,2,159,488,438,1073
457,2_4_1,2,139,503,415,1073
458,2_4_1,2,99,514,373,1073
459,2_4_1,2,59,518,334,1074
460,2_4_1,2,20,519,289,1070
461,2_4_1,2,1,526,261,1069
462,2_4_1,2,-17,529,235,1072
463,2_4_1,2,-32,542,204,1074
464,2_4_1,2,-29,578,185,1072
465,2_4_1,2,-28,599,171,1074
466,2_4_1,2,-31,618,156,1078
467,2_4_1,2,-29,638,143,1079
468,2_4_1,2,-29,636,138,1080
469,2_4_1,2,-26,637,135,1077
470,2_4_1,2,-24,634,134,1079
471,2_4_1,2,-21,630,133,1079
472,2_4_1,2,-19,632,131,1079
473,2_4_1,2,-17,631,129,1079
474,2_4_1,2,-15,635,126,1080
475,2_4_1,2,-13,639,124,1080
476,2_4_1,2,-8,658,121,1076
477,2_4_1,2,-6,661,120,1074
478,2_4_1,2,-7,644,122,1078
479,2_4_1,2,-8,637,122,1079
480,2_4_1,2,-7,633,121,1079
481,2_4_1,2,-4,649,118,1076
482,2_4_1,2,-3,653,117,1074
483,2_4_1,2,-2,656,117,1074
484,2_4_1,2,-2,653,117,1074
485,2_4_1,2,-1,659,116,1077
486,2_4_1,2,0,666,115,1078
487,2_4_1,2,2,683,113,1076
488,2_4_1,2,3,695,111,1076
489,2_4_1,2,12,774,102,1079
490,2_4_1,2,7,770,99,1079
491,2_4_1,2,-2,726,101,1080
492,2_4_1,2,-5,710,100,1076
493,2_4_1,2,-3,722,98,1078
494,2_4_1,2,-4,724,97,1078
501,2_4_1,4,1775,779,1916,1077
502,2_4_1,4,1753,722,1922,1079
503,2_4_1,4,1726,688,1912,1080
504,2_4_1,4,1698,600,1923,1078
505,2_4_1,4,1684,570,1923,1079
506,2_4_1,4,1678,581,1911,1077
507,2_4_1,4,1674,582,1905,1069
508,2_4_1,4,1676,593,1903,1072
509,2_4_1,4,1678,599,1905,1076
510,2_4_1,4,1678,603,1905,1077
511,2_4_1,4,1675,605,1901,1073
512,2_4_1,4,1673,608,1900,1074
513,2_4_1,4,1671,601,1902,1071
514,2_4_1,4,1672,600,1905,1072
515,2_4_1,4,1672,608,1904,1074
516,2_4_1,4,1677,614,1905,1070
517,2_4_1,4,1678,617,1906,1070
518,2_4_1,4,1676,614,1907,1072
519,2_4_1,4,1675,613,1909,1074
520,2_4_1,4,1678,617,1909,1072
521,2_4_1,4,1675,615,1909,1076
522,2_4_1,4,1674,614,1911,1076
523,2_4_1,4,1672,610,1909,1073
524,2_4_1,4,1672,605,1910,1069
525,2_4_1,4,1667,598,1910,1071
526,2_4_1,4,1661,575,1916,1073
527,2_4_1,4,1647,554,1914,1075
528,2_4_1,4,1632,539,1908,1074
529,2_4_1,4,1639,538,1912,1071
530,2_4_1,4,1671,576,1920,1067
531,2_4_1,4,1670,573,1921,1067
844,2_4_2,3,322,128,349,214
845,2_4_2,3,322,130,349,214
846,2_4_2,3,323,129,350,214
847,2_4_2,3,324,129,351,216
848,2_4_2,3,325,128,354,219
849,2_4_2,3,326,130,354,220
850,2_4_2,3,325,132,354,225
851,2_4_2,3,324,132,355,228
852,2_4_2,3,325,134,355,229
853,2_4_2,3,325,136,355,227
854,2_4_2,3,326,137,355,227
855,2_4_2,3,326,138,355,227
856,2_4_2,3,325,137,354,228
857,2_4_2,3,323,136,355,233
858,2_4_2,3,322,134,355,233
859,2_4_2,3,323,136,357,237
860,2_4_2,3,323,137,357,237
861,2_4_2,3,322,138,357,239
862,2_4_2,3,323,140,358,242
863,2_4_2,3,324,140,359,242
864,2_4_2,3,325,144,360,248
865,2_4_2,3,325,146,360,248
866,2_4_2,3,325,146,360,249
867,2_4_2,3,325,147,360,252
868,2_4_2,3,326,148,361,252
869,2_4_2,3,325,148,362,257
870,2_4_2,3,324,149,361,257
871,2_4_2,3,324,149,361,259
872,2_4_2,3,325,151,362,259
873,2_4_2,3,327,151,366,264
874,2_4_2,3,328,152,368,271
875,2_4_2,3,328,151,369,272
876,2_4_2,3,331,152,372,272
877,2_4_2,3,335,154,376,274
878,2_4_2,3,339,153,382,277
878,2_4_3,9,452,92,483,189
879,2_4_2,3,341,155,385,283
879,2_4_3,9,454,96,483,187
880,2_4_2,3,343,156,387,284
880,2_4_3,9,454,90,485,188
881,2_4_2,3,345,156,390,287
881,2_4_3,9,454,88,486,188
882,2_4_2,3,348,158,393,291
883,2_4_2,3,353,159,399,297
883,2_4_3,9,456,94,487,189
884,2_4_2,3,356,161,403,305
884,2_4_3,9,457,94,487,189
885,2_4_2,3,358,163,404,305
885,2_4_3,9,456,89,489,193
886,2_4_2,3,359,162,406,310
886,2_4_3,9,456,93,490,197
887,2_4_2,3,362,165,409,313
887,2_4_3,9,457,94,490,198
888,2_4_2,3,364,164,411,312
888,2_4_3,9,457,95,490,198
889,2_4_2,3,365,169,414,323
889,2_4_3,9,457,95,491,201
890,2_4_2,3,365,170,414,326
890,2_4_3,9,457,94,492,203
891,2_4_2,3,365,173,415,333
891,2_4_3,9,459,97,493,204
892,2_4_2,3,364,175,416,340
892,2_4_3,9,461,101,493,205
893,2_4_2,3,365,177,418,345
893,2_4_3,9,461,102,493,205
894,2_4_2,3,363,180,418,354
894,2_4_3,9,460,102,494,210
895,2_4_2,3,362,181,418,359
895,2_4_3,9,462,105,495,210
896,2_4_2,3,361,182,419,367
896,2_4_3,9,461,95,497,209
897,2_4_2,3,362,182,421,368
897,2_4_3,9,462,100,498,212
898,2_4_2,3,362,182,421,368
898,2_4_3,9,462,102,497,211
899,2_4_2,3,361,186,422,380
899,2_4_3,9,463,103,498,211
900,2_4_2,3,361,186,423,384
900,2_4_3,9,464,110,498,217
901,2_4_2,3,362,191,426,397
901,2_4_3,9,467,114,500,219
902,2_4_2,3,363,192,432,413
902,2_4_3,9,467,114,502,223
903,2_4_2,3,368,194,436,414
903,2_4_3,9,468,114,503,225
904,2_4_2,3,370,200,441,428
904,2_4_3,9,468,115,503,225
905,2_4_2,3,372,202,445,438
905,2_4_3,9,468,116,504,229
906,2_4_2,3,375,203,451,448
906,2_4_3,9,469,116,505,231
907,2_4_2,3,379,209,457,457
907,2_4_3,9,471,118,507,232
908,2_4_2,3,384,211,462,461
908,2_4_3,9,471,120,507,234
909,2_4_2,3,388,217,467,476
909,2_4_3,9,470,119,507,235
910,2_4_2,3,391,218,471,481
910,2_4_3,9,468,117,507,241
911,2_4_2,3,395,222,480,501
911,2_4_3,9,468,117,508,243
912,2_4_2,3,401,227,489,517
912,2_4_3,9,469,120,508,244
913,2_4_2,3,409,231,498,524
913,2_4_3,9,468,119,508,247
914,2_4_2,3,414,240,508,552
914,2_4_3,9,465,116,507,250
915,2_4_2,3,421,240,518,564
915,2_4_3,9,461,116,504,251
916,2_4_2,3,431,246,533,584
916,2_4_3,9,453,100,503,257
917,2_4_2,3,443,253,546,599
917,2_4_3,9,454,105,503,257
918,2_4_2,3,455,259,561,612
918,2_4_3,9,457,115,504,259
919,2_4_2,3,462,272,572,643
919,2_4_3,9,456,117,503,262
920,2_4_2,3,469,278,583,665
920,2_4_3,9,453,113,501,263
921,2_4_2,3,480,284,603,697
921,2_4_3,9,452,124,499,268
922,2_4_2,3,494,298,622,727
922,2_4_3,9,452,130,499,272
923,2_4_2,3,504,309,637,752
923,2_4_3,9,453,131,500,272
924,2_4_2,3,513,330,655,804
924,2_4_3,9,453,133,501,275
925,2_4_2,3,524,339,671,823
925,2_4_3,9,452,136,500,278
926,2_4_2,3,539,355,695,866
926,2_4_3,9,449,134,499,279
927,2_4_2,3,560,376,726,913
927,2_4_3,9,447,133,499,286
928,2_4_2,3,581,393,759,961
928,2_4_3,9,449,136,502,289
929,2_4_2,3,606,425,800,1029
929,2_4_3,9,452,136,506,294
930,2_4_2,3,632,444,837,1063
930,2_4_3,9,453,140,507,298
931,2_4_2,3,677,477,886,1076
931,2_4_3,9,453,144,506,299
932,2_4_2,3,728,525,928,1079
932,2_4_3,9,454,146,508,304
933,2_4_2,3,810,564,1013,1082
933,2_4_3,9,456,149,510,309
934,2_4_2,3,894,628,1096,1085
934,2_4_3,9,460,148,515,310
935,2_4_2,3,955,689,1144,1083
935,2_4_3,9,462,151,518,316
936,2_4_2,3,1073,790,1230,1082
936,2_4_3,9,462,149,521,325
937,2_4_2,3,1126,830,1270,1097
937,2_4_3,9,463,148,523,327
938,2_4_3,9,466,151,527,335
939,2_4_3,9,471,156,533,339
940,2_4_2,4,1770,617,1915,1069
940,2_4_3,9,475,157,539,345
941,2_4_2,4,1671,562,1835,1066
941,2_4_3,9,477,161,541,352
942,2_4_2,4,1568,531,1746,1068
942,2_4_3,9,476,163,542,356
943,2_4_2,4,1506,492,1701,1074
943,2_4_3,9,476,166,541,360
944,2_4_2,4,1465,455,1669,1059
944,2_4_3,9,478,168,546,367
945,2_4_2,4,1433,412,1640,1024
945,2_4_3,9,482,171,549,366
946,2_4_2,4,1393,383,1597,985
946,2_4_3,9,482,171,554,380
947,2_4_2,4,1375,371,1566,939
947,2_4_3,9,482,172,555,388
948,2_4_2,4,1356,350,1531,873
948,2_4_3,9,483,172,558,394
949,2_4_2,4,1334,344,1500,843
949,2_4_3,9,486,179,562,405
950,2_4_2,4,1312,316,1467,785
950,2_4_3,9,492,183,570,413
951,2_4_2,4,1290,305,1441,755
951,2_4_3,9,499,185,578,420
952,2_4_2,4,1268,291,1413,726
952,2_4_3,9,501,187,584,430
953,2_4_2,4,1256,276,1392,687
953,2_4_3,9,502,186,586,433
954,2_4_2,4,1257,278,1384,668
954,2_4_3,9,502,191,588,443
955,2_4_2,4,1271,266,1391,636
955,2_4_3,9,507,195,595,454
956,2_4_2,4,1293,260,1410,620
956,2_4_3,9,514,196,605,463
957,2_4_2,4,1319,257,1426,587
957,2_4_3,9,517,199,613,477
958,2_4_2,4,1343,249,1443,563
958,2_4_3,9,520,204,619,490
959,2_4_2,4,1342,238,1437,535
959,2_4_3,9,520,206,621,496
960,2_4_3,9,522,216,625,513
961,2_4_3,9,527,217,633,526
962,2_4_3,9,533,220,644,539
963,2_4_3,9,537,227,653,558
964,2_4_3,9,538,233,655,565
965,2_4_3,9,538,234,661,585
966,2_4_3,9,543,246,668,607
967,2_4_3,9,556,257,682,617
968,2_4_3,9,564,265,697,645
969,2_4_3,9,568,279,705,664
970,2_4_3,9,570,283,709,669
971,2_4_3,9,576,290,726,711
972,2_4_3,9,589,306,742,737
973,2_4_3,9,601,317,758,759
974,2_4_3,9,602,330,772,802
975,2_4_3,9,601,342,775,820
976,2_4_3,9,589,350,779,871
977,2_4_3,9,584,372,783,918
978,2_4_3,9,580,384,786,937
979,2_4_3,9,552,406,770,989
980,2_4_3,9,518,429,743,1027
981,2_4_3,9,476,445,712,1064
982,2_4_3,9,436,476,673,1070
983,2_4_3,9,392,501,630,1078
984,2_4_3,9,316,533,541,1074
985,2_4_3,9,222,563,436,1083
986,2_4_3,9,135,575,347,1085
987,2_4_3,9,72,598,284,1083
988,2_4_3,9,29,686,210,1086
989,2_4_3,9,-6,713,168,1100
994,2_4_3,10,714,690,922,1075
995,2_4_3,10,620,654,848,1075
996,2_4_3,10,545,627,791,1077
997,2_4_3,10,493,595,753,1070
998,2_4_3,10,447,556,726,1070
999,2_4_3,10,407,540,687,1063
1000,2_4_3,10,363,521,638,1044
1001,2_4_3,10,321,491,603,1037
1002,2_4_3,10,297,471,574,1014
1003,2_4_3,10,289,454,539,954
1004,2_4_3,10,282,440,515,920
1005,2_4_3,10,269,427,486,882
1006,2_4_3,10,252,413,457,850
1007,2_4_3,10,248,403,446,832
1008,2_4_3,10,251,394,438,803
1009,2_4_3,10,245,386,421,779
1010,2_4_3,10,237,379,407,764
1011,2_4_3,10,226,369,384,735
1012,2_4_3,10,210,353,369,728
1013,2_4_3,10,209,348,365,717
1014,2_4_3,10,201,343,347,692
1015,2_4_3,10,188,339,324,669
1016,2_4_3,10,180,339,309,658
1017,2_4_3,10,170,330,295,646
1018,2_4_3,10,168,328,287,633
1019,2_4_3,10,165,322,277,613
1020,2_4_3,10,159,317,266,597
1021,2_4_3,10,151,314,254,589
1022,2_4_3,10,144,310,243,577
1023,2_4_3,10,140,309,236,565
1024,2_4_3,10,139,306,235,564
1025,2_4_3,10,141,296,234,546
1026,2_4_3,10,141,295,229,537
1027,2_4_3,10,138,292,221,524
1028,2_4_3,10,134,292,215,513
1029,2_4_3,10,134,292,213,506
1030,2_4_3,10,137,290,212,490
1031,2_4_3,10,135,285,209,485
1032,2_4_3,10,134,281,208,487
1033,2_4_3,10,129,278,203,481
1034,2_4_3,10,130,277,203,476
1035,2_4_3,10,133,275,204,470
1036,2_4_3,10,135,270,204,460
1037,2_4_3,10,132,269,201,458
1038,2_4_3,10,126,264,195,456
1039,2_4_3,10,125,262,192,447
1040,2_4_3,10,124,260,192,448
1041,2_4_3,10,125,257,190,437
1042,2_4_3,10,126,257,189,431
1043,2_4_3,10,123,257,184,427
1044,2_4_3,10,120,256,180,422
1045,2_4_3,10,121,254,181,420
1046,2_4_3,10,125,250,184,412
1047,2_4_3,10,127,249,185,409
1048,2_4_3,10,127,250,184,409
1049,2_4_3,10,124,245,179,400
1050,2_4_3,10,125,244,179,393
1051,2_4_3,10,127,242,181,394
1052,2_4_3,10,129,242,182,390
1053,2_4_3,10,127,242,179,389
1054,2_4_3,10,126,240,175,382
1055,2_4_3,10,124,239,173,378
1056,2_4_3,10,124,239,172,376
1057,2_4_3,10,126,237,172,370
1058,2_4_3,10,125,240,170,368
1059,2_4_3,10,124,237,168,364
1060,2_4_3,10,123,236,167,359
1061,2_4_3,10,125,236,168,357
1062,2_4_3,10,128,236,171,358
1063,2_4_3,10,130,234,172,352
1064,2_4_3,10,129,235,171,354
1065,2_4_3,10,129,231,170,349
1066,2_4_3,10,129,229,170,346
1067,2_4_3,10,131,230,171,342
1068,2_4_3,10,130,227,171,341
1069,2_4_3,10,130,227,169,339
1070,2_4_3,10,129,228,167,338
1071,2_4_3,10,128,229,166,336
1072,2_4_3,10,128,230,165,333
1073,2_4_3,10,128,231,163,331
1074,2_4_3,10,126,231,161,327
1075,2_4_3,10,123,229,158,327
1076,2_4_3,10,120,221,156,324
1077,2_4_3,10,119,218,155,320
1078,2_4_3,10,117,215,154,320
1079,2_4_3,10,116,214,153,314
