frame_num,obj_id,camera,x1,y1,x2,y2
1,12_4_2,11,761,273,997,716
2,12_4_2,11,775,274,1022,736
3,12_4_2,11,787,275,1033,731
4,12_4_2,11,775,276,1019,727
5,12_4_2,11,775,275,1023,731
6,12_4_2,11,775,277,1024,731
7,12_4_2,11,774,279,1026,734
8,12_4_2,11,772,280,1027,734
9,12_4_2,11,767,279,1022,729
10,12_4_2,11,769,279,1025,729
11,12_4_2,11,766,278,1025,729
12,12_4_2,11,763,276,1022,727
13,12_4_2,11,760,280,1020,729
14,12_4_2,11,763,278,1026,729
15,12_4_2,11,766,277,1036,736
16,12_4_2,11,767,277,1038,733
17,12_4_2,11,768,277,1041,732
18,12_4_2,11,761,271,1033,726
19,12_4_2,11,767,276,1038,732
20,12_4_2,11,770,278,1040,729
21,12_4_2,11,765,275,1035,728
22,12_4_2,11,766,272,1039,730
23,12_4_2,11,771,273,1048,736
24,12_4_2,11,771,272,1049,737
25,12_4_2,11,766,270,1035,725
26,12_4_2,11,770,275,1037,726
27,12_4_2,11,771,276,1042,730
28,12_4_2,11,772,274,1043,729
29,12_4_2,11,777,274,1048,723
30,12_4_2,11,781,272,1054,722
31,12_4_2,11,770,276,1037,720
32,12_4_2,11,765,272,1037,728
33,12_4_2,11,773,273,1044,728
34,12_4_2,11,775,277,1043,728
35,12_4_2,11,770,275,1035,724
36,12_4_2,11,766,274,1029,725
37,12_4_2,11,763,272,1021,721
38,12_4_2,11,760,267,1018,718
39,12_4_2,11,766,274,1019,719
40,12_4_2,11,771,277,1022,720
41,12_4_2,11,774,275,1026,721
42,12_4_2,11,774,274,1024,719
43,12_4_2,11,775,279,1024,723
44,12_4_2,11,775,274,1025,723
45,12_4_2,11,775,265,1024,718
46,12_4_2,11,763,257,1018,721
47,12_4_2,11,752,255,1012,725
48,12_4_2,11,743,255,1003,726
49,12_4_2,11,739,258,999,728
50,12_4_2,11,748,257,1004,712
51,12_4_2,11,750,259,1020,733
52,12_4_2,11,754,262,1011,704
53,12_4_2,11,758,256,1017,697
54,12_4_2,11,757,251,1011,678
55,12_4_2,11,748,249,1004,679
56,12_4_2,11,744,246,1001,676
57,12_4_2,11,739,244,1005,689
58,12_4_2,11,740,244,1005,691
59,12_4_2,11,744,247,1023,716
60,12_4_2,11,745,249,1022,710
61,12_4_2,11,749,255,1017,697
62,12_4_2,11,746,255,1007,682
63,12_4_2,11,744,252,1010,687
64,12_4_2,11,742,246,1008,683
65,12_4_2,11,746,240,1013,679
66,12_4_2,11,734,237,1013,699
67,12_4_2,11,729,233,1022,726
68,12_4_2,11,733,233,1031,737
69,12_4_2,11,733,235,1029,741
70,12_4_2,11,730,235,1023,742
71,12_4_2,11,733,238,1023,741
72,12_4_2,11,738,241,1025,741
73,12_4_2,11,734,240,1020,742
74,12_4_2,11,735,238,1017,739
75,12_4_2,11,740,239,1016,738
76,12_4_2,11,760,235,1031,735
77,12_4_2,11,777,235,1040,732
78,12_4_2,11,783,238,1039,733
79,12_4_2,11,789,235,1041,732
80,12_4_2,11,804,241,1050,733
81,12_4_2,11,797,239,1036,729
82,12_4_2,11,800,241,1034,725
83,12_4_2,11,794,243,1025,731
84,12_4_2,11,794,242,1028,738
85,12_4_2,11,801,248,1031,738
86,12_4_2,11,802,247,1030,741
87,12_4_2,11,806,246,1033,742
88,12_4_2,11,805,251,1029,743
89,12_4_2,11,803,249,1025,744
90,12_4_2,11,802,250,1023,744
91,12_4_2,11,801,248,1018,737
92,12_4_2,11,799,250,1014,739
93,12_4_2,11,805,247,1017,734
94,12_4_2,11,802,249,1013,736
95,12_4_2,11,803,250,1012,734
96,12_4_2,11,807,252,1015,735
97,12_4_2,11,807,250,1015,734
98,12_4_2,11,804,244,1014,736
99,12_4_2,11,804,240,1016,735
100,12_4_2,11,818,244,1031,738
101,12_4_2,11,809,241,1022,741
102,12_4_2,11,812,240,1024,742
103,12_4_2,11,811,240,1022,742
104,12_4_2,11,805,241,1013,740
105,12_4_2,11,799,238,1008,732
106,12_4_2,11,798,238,1005,729
107,12_4_2,11,799,237,1009,734
108,12_4_2,11,801,235,1014,738
109,12_4_2,11,804,236,1014,734
110,12_4_2,11,805,235,1017,738
111,12_4_2,11,805,236,1016,738
112,12_4_2,11,803,237,1013,738
113,12_4_2,11,794,242,1004,741
114,12_4_2,11,795,248,1005,743
115,12_4_2,11,797,249,1005,736
116,12_4_2,11,794,247,1002,736
117,12_4_2,11,795,247,1005,736
118,12_4_2,11,793,243,1008,741
119,12_4_2,11,795,242,1011,741
120,12_4_2,11,795,241,1007,741
121,12_4_2,11,800,241,1014,740
122,12_4_2,11,804,242,1018,738
123,12_4_2,11,802,240,1018,742
124,12_4_2,11,795,238,1010,737
125,12_4_2,11,787,237,1003,740
126,12_4_2,11,795,235,1011,742
127,12_4_2,11,791,236,1009,744
128,12_4_2,11,793,243,1009,747
129,12_4_2,11,795,244,1007,744
130,12_4_2,11,796,246,1007,742
131,12_4_2,11,801,239,1011,734
132,12_4_2,11,807,237,1017,736
133,12_4_2,11,813,241,1021,737
134,12_4_2,11,815,242,1024,742
135,12_4_2,11,813,242,1021,744
136,12_4_2,11,814,240,1023,742
137,12_4_2,11,815,239,1022,741
138,12_4_2,11,825,239,1034,740
139,12_4_2,11,819,244,1026,738
140,12_4_2,11,818,241,1026,739
141,12_4_2,11,823,241,1032,740
142,12_4_2,11,825,243,1036,743
143,12_4_2,11,820,242,1030,743
144,12_4_2,11,813,240,1025,744
145,12_4_2,11,803,239,1016,741
146,12_4_2,11,804,237,1017,740
147,12_4_2,11,815,241,1021,730
148,12_4_2,11,817,239,1026,737
149,12_4_2,11,818,235,1028,738
150,12_4_2,11,817,235,1024,736
151,12_4_2,11,814,235,1018,734
152,12_4_2,11,812,239,1014,734
153,12_4_2,11,822,234,1020,719
154,12_4_2,11,821,236,1016,717
155,12_4_2,11,818,236,1018,732
156,12_4_2,11,819,235,1020,736
157,12_4_2,11,815,237,1015,741
158,12_4_2,11,816,235,1017,744
159,12_4_2,11,821,241,1020,743
160,12_4_2,11,821,243,1015,736
161,12_4_2,11,816,236,1014,742
162,12_4_2,11,817,238,1013,742
163,12_4_2,11,817,237,1011,741
164,12_4_2,11,814,237,1007,741
165,12_4_2,11,810,242,1002,742
166,12_4_2,11,809,246,1002,743
167,12_4_2,11,809,242,1003,740
168,12_4_2,11,808,242,1004,740
169,12_4_2,11,809,244,1003,739
170,12_4_2,11,813,248,1009,744
171,12_4_2,11,812,246,1008,742
172,12_4_2,11,810,241,1005,741
173,12_4_2,11,814,239,1011,743
174,12_4_2,11,817,243,1014,744
175,12_4_2,11,818,238,1014,738
176,12_4_2,11,820,246,1018,743
177,12_4_2,11,813,244,1008,737
178,12_4_2,11,813,247,1007,733
179,12_4_2,11,815,247,1010,734
180,12_4_2,11,815,249,1009,732
181,12_4_2,11,812,249,1007,738
182,12_4_2,11,813,249,1011,743
183,12_4_2,11,815,247,1015,744
184,12_4_2,11,810,248,1011,745
185,12_4_2,11,807,250,1007,746
186,12_4_2,11,802,250,1001,741
187,12_4_2,11,807,246,1007,739
188,12_4_2,11,811,246,1012,738
189,12_4_2,11,811,246,1010,736
190,12_4_2,11,810,245,1008,739
191,12_4_2,11,812,244,1010,737
192,12_4_2,11,817,246,1016,742
193,12_4_2,11,817,246,1017,744
194,12_4_2,11,815,243,1014,743
195,12_4_2,11,815,246,1013,744
196,12_4_2,11,819,248,1019,748
197,12_4_2,11,821,248,1022,748
198,12_4_2,11,817,243,1016,742
199,12_4_2,11,813,241,1012,742
200,12_4_2,11,815,243,1016,746
201,12_4_2,11,820,249,1019,744
202,12_4_2,11,820,251,1021,743
203,12_4_2,11,811,247,1015,745
204,12_4_2,11,812,243,1020,746
205,12_4_2,11,804,247,1012,746
206,12_4_2,11,805,246,1013,745
207,12_4_2,11,807,242,1017,745
208,12_4_2,11,807,243,1013,741
209,12_4_2,11,812,242,1019,740
210,12_4_2,11,815,242,1022,743
211,12_4_2,11,816,246,1020,740
212,12_4_2,11,813,243,1016,740
213,12_4_2,11,817,245,1020,742
214,12_4_2,11,818,247,1021,742
215,12_4_2,11,819,244,1020,736
216,12_4_2,11,825,243,1029,739
217,12_4_2,11,821,241,1028,740
218,12_4_2,11,818,244,1025,744
219,12_4_2,11,812,246,1019,746
220,12_4_2,11,807,244,1013,742
221,12_4_2,11,802,245,1008,738
222,12_4_2,11,805,249,1011,741
223,12_4_2,11,810,250,1016,741
224,12_4_2,11,808,246,1016,741
225,12_4_2,11,807,245,1014,738
226,12_4_2,11,805,247,1013,740
227,12_4_2,11,799,252,1007,743
228,12_4_2,11,802,247,1013,745
229,12_4_2,11,804,247,1014,743
230,12_4_2,11,812,250,1025,746
231,12_4_2,11,812,245,1026,745
232,12_4_2,11,811,243,1026,745
233,12_4_2,11,811,241,1025,741
234,12_4_2,11,807,245,1018,741
235,12_4_2,11,805,247,1015,742
236,12_4_2,11,804,249,1011,740
237,12_4_2,11,803,251,1009,740
238,12_4_2,11,803,252,1008,740
239,12_4_2,11,808,252,1014,741
240,12_4_2,11,807,252,1014,743
241,12_4_2,11,809,249,1016,741
242,12_4_2,11,806,252,1013,743
243,12_4_2,11,807,250,1013,743
244,12_4_2,11,806,251,1011,741
245,12_4_2,11,805,251,1009,740
246,12_4_2,11,805,251,1009,742
247,12_4_2,11,805,253,1008,744
248,12_4_2,11,805,252,1009,745
249,12_4_2,11,804,250,1008,744
250,12_4_2,11,805,246,1010,742
251,12_4_2,11,806,245,1010,741
252,12_4_2,11,803,243,1009,740
253,12_4_2,11,805,244,1013,741
254,12_4_2,11,807,243,1015,740
255,12_4_2,11,807,244,1016,740
256,12_4_2,11,806,248,1015,741
257,12_4_2,11,804,244,1011,739
258,12_4_2,11,807,247,1012,739
259,12_4_2,11,813,247,1018,740
260,12_4_2,11,814,249,1020,744
261,12_4_2,11,813,248,1016,737
262,12_4_2,11,811,249,1011,735
263,12_4_2,11,813,249,1013,735
264,12_4_2,11,812,248,1010,733
265,12_4_2,11,806,247,1004,733
266,12_4_2,11,805,247,1003,739
267,12_4_2,11,809,247,1007,739
268,12_4_2,11,812,245,1012,741
269,12_4_2,11,818,241,1022,744
270,12_4_2,11,818,240,1024,743
271,12_4_2,11,812,241,1015,739
272,12_4_2,11,809,243,1009,737
273,12_4_2,11,813,243,1015,738
274,12_4_2,11,815,245,1017,738
275,12_4_2,11,817,249,1020,739
276,12_4_2,11,813,244,1017,737
277,12_4_2,11,813,248,1019,740
278,12_4_2,11,814,250,1021,743
279,12_4_2,11,812,251,1020,742
280,12_4_2,11,812,246,1021,738
281,12_4_2,11,810,250,1019,738
282,12_4_2,11,809,252,1016,738
283,12_4_2,11,804,253,1012,742
284,12_4_2,11,801,252,1009,742
285,12_4_2,11,800,253,1008,745
286,12_4_2,11,801,254,1008,743
287,12_4_2,11,805,255,1009,736
288,12_4_2,11,802,254,1007,738
289,12_4_2,11,801,256,1004,739
290,12_4_2,11,802,254,1006,739
291,12_4_2,11,801,255,1005,740
292,12_4_2,11,802,255,1008,742
293,12_4_2,11,802,254,1007,741
294,12_4_2,11,804,254,1010,742
295,12_4_2,11,806,255,1011,742
296,12_4_2,11,805,253,1011,742
297,12_4_2,11,802,253,1008,742
298,12_4_2,11,803,253,1009,742
299,12_4_2,11,803,253,1009,743
300,12_4_2,11,806,253,1014,745
301,12_4_2,11,801,252,1008,743
302,12_4_2,11,804,252,1009,740
303,12_4_2,11,806,252,1011,740
304,12_4_2,11,806,250,1012,739
305,12_4_2,11,803,248,1007,734
306,12_4_2,11,812,249,1021,739
307,12_4_2,11,804,251,1013,741
308,12_4_2,11,799,251,1007,742
309,12_4_2,11,800,249,1007,738
310,12_4_2,11,804,250,1010,738
311,12_4_2,11,800,250,1007,743
312,12_4_2,11,805,247,1011,739
313,12_4_2,11,805,249,1010,741
314,12_4_2,11,803,251,1008,743
315,12_4_2,11,803,250,1009,744
316,12_4_2,11,805,250,1010,743
317,12_4_2,11,810,250,1014,740
318,12_4_2,11,805,250,1009,741
319,12_4_2,11,804,250,1008,743
320,12_4_2,11,804,250,1009,745
321,12_4_2,11,804,250,1009,745
322,12_4_2,11,805,249,1011,747
323,12_4_2,11,807,246,1014,744
324,12_4_2,11,808,247,1013,741
325,12_4_2,11,807,248,1012,744
326,12_4_2,11,805,247,1011,746
327,12_4_2,11,804,247,1010,747
328,12_4_2,11,804,247,1010,747
329,12_4_2,11,805,248,1010,746
330,12_4_2,11,807,248,1012,746
331,12_4_2,11,808,250,1013,747
332,12_4_2,11,810,250,1016,748
333,12_4_2,11,811,250,1016,747
334,12_4_2,11,811,251,1017,747
335,12_4_2,11,813,248,1020,744
336,12_4_2,11,813,249,1021,743
337,12_4_2,11,813,245,1024,743
338,12_4_2,11,812,244,1024,741
339,12_4_2,11,809,246,1022,743
340,12_4_2,11,809,244,1022,742
341,12_4_2,11,807,246,1019,742
342,12_4_2,11,806,247,1017,742
343,12_4_2,11,806,247,1016,737
344,12_4_2,11,807,245,1020,740
345,12_4_2,11,810,248,1022,739
346,12_4_2,11,809,246,1023,739
347,12_4_2,11,808,245,1021,738
348,12_4_2,11,814,244,1032,743
349,12_4_2,11,819,246,1040,743
350,12_4_2,11,822,248,1046,744
351,12_4_2,11,824,249,1052,744
352,12_4_2,11,809,246,1036,743
