frame_num,obj_id,camera,x1,y1,x2,y2
4222,6_1_1,5,1865,493,1918,801
5080,6_1_1,6,649,392,870,1003
5081,6_1_1,6,623,387,833,970
5082,6_1_1,6,592,368,793,926
5083,6_1_1,6,561,334,744,844
5084,6_1_1,6,531,318,716,828
5085,6_1_1,6,512,291,693,791
5086,6_1_1,6,498,274,664,738
5087,6_1_1,6,481,274,636,710
5088,6_1_1,6,461,256,607,673
5089,6_1_1,6,444,242,585,646
5090,6_1_1,6,430,236,570,641
5091,6_1_1,6,427,220,557,596
5092,6_1_1,6,416,216,536,565
5093,6_1_1,6,408,211,523,552
5094,6_1_1,6,397,201,509,534
5095,6_1_1,6,391,199,497,515
5096,6_1_1,6,389,190,493,498
5097,6_1_1,6,386,186,485,481
5098,6_1_1,6,382,187,474,464
5099,6_1_1,6,371,177,462,456
5100,6_1_1,6,361,176,448,440
5101,6_1_1,6,359,175,443,432
5102,6_1_1,6,359,169,438,410
5103,6_1_1,6,354,166,431,403
5104,6_1_1,6,349,162,423,393
5105,6_1_1,6,341,157,414,383
5106,6_1_1,6,339,158,409,375
5107,6_1_1,6,337,151,406,363
5108,6_1_1,6,337,150,403,354
5109,6_1_1,6,333,149,398,350
5110,6_1_1,6,329,143,393,340
5111,6_1_1,6,329,145,391,333
5112,6_1_1,6,332,141,393,328
5113,6_1_1,6,336,139,395,321
5114,6_1_1,6,337,139,393,312
5115,6_1_1,6,335,134,390,305
5116,6_1_1,6,330,131,386,302
5117,6_1_1,6,330,131,384,298
5118,6_1_1,6,333,126,385,289
5119,6_1_1,6,333,125,384,284
5120,6_1_1,6,330,124,381,282
5121,6_1_1,6,326,121,376,277
5122,6_1_1,6,325,124,372,273
5123,6_1_1,6,325,122,371,267
5124,6_1_1,6,321,119,366,263
5125,6_1_1,6,316,119,361,259
5126,6_1_1,6,309,115,354,255
5127,6_1_1,6,304,115,347,248
5128,6_1_1,6,301,115,344,247
5129,6_1_1,6,298,114,338,241
5130,6_1_1,6,292,113,331,236
5131,6_1_1,6,283,111,320,227
5132,6_1_1,6,277,113,305,196
5133,6_1_1,6,273,112,298,187
