frame_num,obj_id,camera,x1,y1,x2,y2
398,16_5_1,6,697,138,768,335
399,16_5_1,6,699,151,767,340
400,16_5_1,6,699,149,769,342
401,16_5_1,6,696,143,772,354
402,16_5_1,6,694,142,772,357
403,16_5_1,6,689,141,770,368
404,16_5_1,6,685,144,768,376
405,16_5_1,6,672,145,758,385
406,16_5_1,6,662,146,750,394
407,16_5_1,6,653,148,745,406
408,16_5_1,6,649,150,743,410
409,16_5_1,6,644,153,741,422
410,16_5_1,6,636,155,736,433
411,16_5_1,6,631,158,732,439
412,16_5_1,6,627,162,734,461
413,16_5_1,6,625,164,734,472
414,16_5_1,6,622,169,736,491
415,16_5_1,6,618,176,734,506
416,16_5_1,6,615,177,733,514
417,16_5_1,6,612,184,737,543
418,16_5_1,6,615,188,743,558
419,16_5_1,6,616,195,750,583
420,16_5_1,6,616,207,755,612
421,16_5_1,6,618,212,760,629
422,16_5_1,6,622,221,770,659
423,16_5_1,6,634,230,785,683
424,16_5_1,6,641,235,800,714
425,16_5_1,6,650,248,817,755
426,16_5_1,6,655,260,826,777
427,16_5_1,6,667,277,852,840
428,16_5_1,6,688,294,879,876
429,16_5_1,6,713,305,912,912
430,16_5_1,6,735,333,950,997
431,16_5_1,6,762,356,983,1039
432,16_5_1,6,796,378,1020,1068
433,16_5_1,6,835,414,1058,1077
434,16_5_1,6,902,446,1121,1084
435,16_5_1,6,976,501,1186,1081
436,16_5_1,6,1049,570,1248,1085
437,16_5_1,6,1147,631,1336,1079
438,16_5_1,6,1187,660,1371,1098
440,16_5_1,5,5,523,302,1072
441,16_5_1,5,125,519,425,1073
442,16_5_1,5,259,480,580,1074
443,16_5_1,5,460,463,790,1067
444,16_5_1,5,611,447,946,1062
445,16_5_1,5,723,419,1072,1071
446,16_5_1,5,826,422,1174,1070
447,16_5_1,5,957,416,1302,1063
448,16_5_1,5,1084,400,1444,1070
449,16_5_1,5,1179,384,1547,1066
450,16_5_1,5,1241,375,1604,1054
451,16_5_1,5,1292,373,1654,1040
452,16_5_1,5,1370,369,1712,997
453,16_5_1,5,1453,358,1783,963
454,16_5_1,5,1505,351,1830,942
455,16_5_1,5,1554,343,1850,892
456,16_5_1,5,1581,346,1861,868
457,16_5_1,5,1623,350,1886,836
458,16_5_1,5,1675,339,1931,820
459,16_5_1,5,1703,335,1951,806
460,16_5_1,5,1735,326,1966,777
461,16_5_1,5,1749,326,1964,756
462,16_5_1,5,1771,366,1951,729
463,16_5_1,5,1801,367,1963,709
464,16_5_1,5,1811,359,1971,716
465,16_5_1,5,1832,355,1973,688
466,16_5_1,5,1844,360,1966,667
467,16_5_1,5,1874,359,1988,648
3964,16_5_2,9,442,83,463,147
3965,16_5_2,9,442,83,463,147
3966,16_5_2,9,447,82,469,148
3967,16_5_2,9,449,81,471,149
3968,16_5_2,9,449,82,471,149
3969,16_5_2,9,445,83,467,151
3970,16_5_2,9,449,83,471,149
3971,16_5_2,9,450,83,472,150
3972,16_5_2,9,454,81,477,150
3973,16_5_2,9,451,82,474,151
3974,16_5_2,9,453,82,476,150
3975,16_5_2,9,454,81,477,150
3976,16_5_2,9,456,81,478,149
3977,16_5_2,9,456,81,479,149
3978,16_5_2,9,457,80,479,147
3979,16_5_2,9,456,80,478,148
3980,16_5_2,9,451,80,475,150
3981,16_5_2,9,454,81,478,152
3982,16_5_2,9,461,83,484,150
