frame_num,obj_id,camera,x1,y1,x2,y2
691,20_4_1,12,1856,404,1920,649
692,20_4_1,12,1842,404,1911,668
693,20_4_1,12,1837,408,1906,670
694,20_4_1,12,1811,413,1884,682
695,20_4_1,12,1791,413,1867,689
696,20_4_1,12,1771,414,1853,700
697,20_4_1,12,1757,422,1846,724
698,20_4_1,12,1742,423,1835,735
699,20_4_1,12,1709,434,1808,751
700,20_4_1,12,1686,436,1791,764
701,20_4_1,12,1668,441,1782,787
702,20_4_1,12,1650,451,1771,815
703,20_4_1,12,1623,458,1749,826
704,20_4_1,12,1587,467,1725,848
705,20_4_1,12,1557,469,1704,870
706,20_4_1,12,1520,483,1681,910
707,20_4_1,12,1490,485,1658,927
708,20_4_1,12,1425,498,1608,966
709,20_4_1,12,1387,509,1573,982
710,20_4_1,12,1344,519,1547,1036
711,20_4_1,12,1308,538,1517,1065
712,20_4_1,12,1236,551,1451,1077
713,20_4_1,12,1157,585,1367,1082
714,20_4_1,12,1072,593,1284,1083
715,20_4_1,12,976,613,1190,1079
716,20_4_1,12,877,643,1093,1081
717,20_4_1,12,772,674,977,1083
718,20_4_1,12,715,689,919,1096
733,20_4_1,13,467,453,638,987
734,20_4_1,13,442,422,606,934
735,20_4_1,13,393,410,562,922
736,20_4_1,13,388,392,561,902
737,20_4_1,13,371,376,537,845
738,20_4_1,13,338,361,506,825
739,20_4_1,13,345,352,504,792
740,20_4_1,13,343,336,498,771
741,20_4_1,13,330,329,483,767
742,20_4_1,13,336,325,483,758
743,20_4_1,13,334,324,474,747
744,20_4_1,13,331,325,463,729
745,20_4_1,13,326,322,456,729
746,20_4_1,13,312,325,443,736
747,20_4_1,13,311,327,439,737
748,20_4_1,13,303,324,430,738
749,20_4_1,13,300,322,424,736
750,20_4_1,13,296,323,418,737
751,20_4_1,13,295,322,416,739
752,20_4_1,13,295,323,414,739
753,20_4_1,13,300,322,417,740
754,20_4_1,13,304,322,420,738
755,20_4_1,13,306,324,419,738
756,20_4_1,13,305,326,418,739
757,20_4_1,13,304,324,416,739
758,20_4_1,13,306,325,416,739
759,20_4_1,13,307,325,416,739
760,20_4_1,13,307,325,415,740
761,20_4_1,13,306,325,413,740
762,20_4_1,13,305,323,412,738
763,20_4_1,13,306,323,413,740
764,20_4_1,13,307,324,414,740
765,20_4_1,13,308,325,414,740
766,20_4_1,13,309,324,414,741
767,20_4_1,13,307,322,413,743
768,20_4_1,13,309,324,413,742
769,20_4_1,13,311,327,414,742
770,20_4_1,13,314,329,416,744
771,20_4_1,13,319,330,419,743
772,20_4_1,13,328,332,425,736
773,20_4_1,13,339,332,436,733
774,20_4_1,13,342,329,442,730
775,20_4_1,13,349,323,453,736
776,20_4_1,13,358,324,464,746
777,20_4_1,13,360,320,469,751
778,20_4_1,13,363,324,471,751
779,20_4_1,13,361,324,470,751
780,20_4_1,13,360,324,469,752
781,20_4_1,13,363,323,472,754
782,20_4_1,13,365,327,474,756
783,20_4_1,13,367,326,476,756
784,20_4_1,13,369,324,476,755
785,20_4_1,13,367,327,474,753
786,20_4_1,13,365,331,471,752
787,20_4_1,13,361,334,466,751
788,20_4_1,13,357,333,462,747
789,20_4_1,13,345,332,453,746
790,20_4_1,13,337,328,447,746
791,20_4_1,13,315,327,424,740
792,20_4_1,13,296,323,403,735
793,20_4_1,13,286,321,389,728
794,20_4_1,13,278,324,377,726
795,20_4_1,13,278,325,372,713
796,20_4_1,13,285,317,380,716
797,20_4_1,13,294,318,394,732
798,20_4_1,13,315,323,422,742
799,20_4_1,13,331,332,441,748
800,20_4_1,13,356,336,468,747
801,20_4_1,13,378,342,493,756
802,20_4_1,13,383,355,506,796
803,20_4_1,13,386,361,515,816
804,20_4_1,13,390,367,523,827
805,20_4_1,13,385,385,528,877
806,20_4_1,13,381,403,530,903
807,20_4_1,13,360,411,518,929
808,20_4_1,13,332,431,498,976
809,20_4_1,13,299,450,471,1000
810,20_4_1,13,267,468,441,1033
811,20_4_1,13,263,533,408,1004
812,20_4_1,13,257,547,403,1019
1034,20_4_2,5,1877,315,1920,540
1035,20_4_2,5,1864,292,1914,553
1036,20_4_2,5,1856,282,1910,556
1037,20_4_2,5,1832,263,1893,561
1038,20_4_2,5,1822,257,1888,571
1039,20_4_2,5,1815,253,1888,583
1040,20_4_2,5,1799,256,1880,607
1041,20_4_2,5,1785,257,1872,616
1042,20_4_2,5,1751,259,1846,620
1043,20_4_2,5,1720,263,1824,636
1044,20_4_2,5,1700,258,1812,647
1045,20_4_2,5,1667,261,1790,672
1046,20_4_2,5,1639,268,1771,691
1047,20_4_2,5,1586,262,1731,701
