frame_num,obj_id,camera,x1,y1,x2,y2
283,16_2_1,14,0,478,80,787
284,16_2_1,14,5,471,90,798
285,16_2_1,14,12,463,100,798
286,16_2_1,14,42,470,134,806
287,16_2_1,14,58,467,153,808
288,16_2_1,14,69,464,169,814
289,16_2_1,14,101,466,208,824
290,16_2_1,14,123,468,234,831
291,16_2_1,14,147,464,265,838
292,16_2_1,14,190,461,317,842
293,16_2_1,14,223,460,355,843
294,16_2_1,14,239,449,381,857
295,16_2_1,14,283,457,432,871
296,16_2_1,14,313,457,466,877
297,16_2_1,14,344,451,503,884
298,16_2_1,14,394,451,562,892
299,16_2_1,14,435,445,610,895
300,16_2_1,14,469,441,648,911
301,16_2_1,14,527,451,715,935
302,16_2_1,14,568,454,760,953
303,16_2_1,14,618,450,816,959
304,16_2_1,14,685,459,887,965
305,16_2_1,14,731,453,939,970
306,16_2_1,14,782,449,1004,1009
307,16_2_1,14,847,456,1077,1032
308,16_2_1,14,910,457,1143,1049
309,16_2_1,14,988,462,1223,1059
310,16_2_1,14,1052,488,1290,1071
311,16_2_1,14,1142,488,1384,1076
312,16_2_1,14,1220,495,1464,1075
313,16_2_1,14,1282,500,1535,1076
314,16_2_1,14,1393,508,1641,1069
315,16_2_1,14,1460,518,1710,1067
316,16_2_1,14,1578,538,1803,1021
317,16_2_1,14,1667,547,1879,996
318,16_2_1,14,1740,554,1948,993
328,16_2_1,13,657,446,877,1052
329,16_2_1,13,664,437,883,1041
330,16_2_1,13,668,410,882,999
331,16_2_1,13,671,389,862,914
332,16_2_1,13,666,377,851,883
333,16_2_1,13,650,358,824,830
334,16_2_1,13,645,343,812,794
335,16_2_1,13,638,329,805,783
336,16_2_1,13,646,314,802,735
337,16_2_1,13,643,304,789,699
338,16_2_1,13,632,298,774,686
339,16_2_1,13,631,286,768,660
340,16_2_1,13,628,278,764,651
341,16_2_1,13,636,273,766,628
342,16_2_1,13,642,262,769,605
343,16_2_1,13,645,258,770,595
344,16_2_1,13,645,252,767,582
345,16_2_1,13,653,245,769,559
346,16_2_1,13,658,243,771,547
347,16_2_1,13,668,243,779,540
348,16_2_1,13,682,239,794,536
349,16_2_1,13,705,239,816,532
350,16_2_1,13,724,240,832,525
351,16_2_1,13,739,236,845,517
352,16_2_1,13,756,234,858,506
353,16_2_1,13,766,233,867,501
354,16_2_1,13,782,235,881,493
355,16_2_1,13,805,234,902,484
356,16_2_1,13,823,234,919,481
357,16_2_1,13,832,232,927,481
358,16_2_1,13,838,233,930,475
359,16_2_1,13,836,232,929,475
360,16_2_1,13,836,232,931,476
361,16_2_1,13,836,233,932,478
362,16_2_1,13,832,238,927,481
363,16_2_1,13,824,244,918,482
364,16_2_1,13,818,249,916,497
365,16_2_1,13,813,252,917,511
366,16_2_1,13,810,251,916,517
367,16_2_1,13,802,256,911,525
368,16_2_1,13,793,261,904,533
369,16_2_1,13,785,259,901,541
370,16_2_1,13,779,260,904,566
371,16_2_1,13,782,267,910,581
372,16_2_1,13,780,269,910,584
373,16_2_1,13,774,271,907,588
374,16_2_1,13,767,270,900,588
375,16_2_1,13,767,266,899,584
376,16_2_1,13,759,280,881,578
377,16_2_1,13,758,267,884,579
378,16_2_1,13,763,260,890,578
379,16_2_1,13,777,255,899,564
380,16_2_1,13,789,256,907,552
381,16_2_1,13,806,253,921,540
382,16_2_1,13,821,253,931,533
383,16_2_1,13,830,251,937,529
384,16_2_1,13,841,248,940,508
385,16_2_1,13,850,245,945,503
386,16_2_1,13,854,242,948,502
387,16_2_1,13,862,243,950,495
388,16_2_1,13,875,244,953,475
389,16_2_1,13,882,243,957,468
394,16_2_1,13,874,252,944,463
395,16_2_1,13,868,258,936,469
396,16_2_1,13,860,246,935,475
397,16_2_1,13,856,240,935,478
398,16_2_1,13,853,240,933,477
399,16_2_1,13,843,243,927,486
400,16_2_1,13,833,248,921,492
401,16_2_1,13,823,248,914,496
402,16_2_1,13,813,248,911,506
403,16_2_1,13,808,249,912,522
404,16_2_1,13,806,251,913,529
405,16_2_1,13,801,254,916,549
406,16_2_1,13,798,260,917,563
407,16_2_1,13,794,264,915,571
408,16_2_1,13,789,271,916,590
409,16_2_1,13,783,278,915,606
410,16_2_1,13,781,286,914,614
411,16_2_1,13,783,295,922,640
412,16_2_1,13,793,301,938,658
413,16_2_1,13,807,308,960,682
414,16_2_1,13,821,324,985,720
415,16_2_1,13,835,335,1004,734
416,16_2_1,13,849,347,1027,773
417,16_2_1,13,863,366,1049,808
418,16_2_1,13,891,370,1084,827
419,16_2_1,13,916,402,1125,890
420,16_2_1,13,939,423,1155,929
421,16_2_1,13,965,440,1187,958
422,16_2_1,13,989,480,1223,1025
423,16_2_1,13,1035,509,1272,1054
424,16_2_1,13,1091,537,1331,1075
425,16_2_1,13,1150,578,1376,1065
426,16_2_1,13,1221,616,1442,1076
427,16_2_1,13,1296,657,1512,1080
428,16_2_1,13,1371,704,1580,1080
429,16_2_1,13,1496,758,1688,1080
430,16_2_1,13,1572,822,1750,1083
