frame_num,obj_id,camera,x1,y1,x2,y2
948,15_3_1,2,278,139,307,244
949,15_3_1,2,277,139,306,242
950,15_3_1,2,282,132,309,231
951,15_3_1,2,278,132,308,241
952,15_3_1,2,275,129,308,247
953,15_3_1,2,274,133,306,249
954,15_3_1,2,275,134,307,247
955,15_3_1,2,275,133,307,248
956,15_3_1,2,283,124,314,237
957,15_3_1,2,283,122,316,239
958,15_3_1,2,282,122,317,242
959,15_3_1,2,287,122,317,227
960,15_3_1,2,291,123,319,220
961,15_3_1,2,291,120,318,213
962,15_3_1,2,294,121,320,208
963,15_3_1,2,292,119,320,211
964,15_3_1,2,292,118,322,217
965,15_3_1,2,292,117,324,221
966,15_3_1,2,293,118,325,221
967,15_3_1,2,291,118,324,228
968,15_3_1,2,288,120,323,238
969,15_3_1,2,286,123,323,244
970,15_3_1,2,287,121,325,248
971,15_3_1,2,287,120,327,250
972,15_3_1,2,288,120,328,251
973,15_3_1,2,288,120,327,248
974,15_3_1,2,292,121,327,237
975,15_3_1,2,293,120,327,231
976,15_3_1,2,296,132,329,236
977,15_3_1,2,297,132,330,236
978,15_3_1,2,295,129,330,238
979,15_3_1,2,299,139,334,246
980,15_3_1,2,303,150,336,250
981,15_3_1,2,305,146,339,250
982,15_3_1,2,309,148,343,253
983,15_3_1,2,310,154,343,250
984,15_3_1,2,312,156,344,255
985,15_3_1,2,314,159,348,260
986,15_3_1,2,315,157,350,264
987,15_3_1,2,316,157,351,266
988,15_3_1,2,316,159,352,267
989,15_3_1,2,317,159,353,270
990,15_3_1,2,319,162,356,272
991,15_3_1,2,320,161,356,273
992,15_3_1,2,321,160,359,275
993,15_3_1,2,321,162,359,277
994,15_3_1,2,322,164,361,281
995,15_3_1,2,327,165,366,284
996,15_3_1,2,327,163,369,287
997,15_3_1,2,327,159,372,293
998,15_3_1,2,331,163,375,295
999,15_3_1,2,336,164,380,297
1000,15_3_1,2,341,162,387,300
1001,15_3_1,2,343,155,391,300
1002,15_3_1,2,343,153,394,304
1003,15_3_1,2,344,155,395,307
1004,15_3_1,2,344,153,398,310
1005,15_3_1,2,347,158,401,315
1006,15_3_1,2,349,159,403,317
1007,15_3_1,2,349,160,406,323
1008,15_3_1,2,347,158,406,328
1009,15_3_1,2,347,161,407,331
1010,15_3_1,2,350,168,410,338
1011,15_3_1,2,354,171,414,341
1012,15_3_1,2,356,172,418,347
1013,15_3_1,2,354,174,417,354
1014,15_3_1,2,349,172,415,357
1015,15_3_1,2,345,166,416,365
1016,15_3_1,2,345,168,417,368
1017,15_3_1,2,345,168,417,370
1018,15_3_1,2,344,173,417,376
1019,15_3_1,2,340,175,414,382
1020,15_3_1,2,337,175,414,391
1021,15_3_1,2,337,179,415,398
1022,15_3_1,2,339,177,419,401
1023,15_3_1,2,342,181,422,408
1024,15_3_1,2,341,187,421,417
1025,15_3_1,2,341,191,423,422
1026,15_3_1,2,343,192,428,430
1027,15_3_1,2,348,191,434,432
1028,15_3_1,2,348,191,438,443
1029,15_3_1,2,344,196,435,452
1030,15_3_1,2,342,197,434,458
1031,15_3_1,2,345,202,441,474
1032,15_3_1,2,352,208,449,479
1033,15_3_1,2,372,205,473,486
1034,15_3_1,2,379,209,484,505
1035,15_3_1,2,383,210,491,515
1036,15_3_1,2,394,204,507,524
1037,15_3_1,2,413,220,525,536
1038,15_3_1,2,422,219,536,540
1039,15_3_1,2,433,228,553,565
1040,15_3_1,2,441,234,563,581
1041,15_3_1,2,448,234,573,589
1042,15_3_1,2,456,246,583,607
1043,15_3_1,2,467,247,599,621
1044,15_3_1,2,475,254,617,657
1045,15_3_1,2,477,269,625,689
1046,15_3_1,2,479,272,628,701
1047,15_3_1,2,486,282,640,733
1048,15_3_1,2,494,294,653,761
1049,15_3_1,2,496,307,669,810
1050,15_3_1,2,498,328,679,855
1051,15_3_1,2,494,336,682,885
1052,15_3_1,2,488,352,687,931
1053,15_3_1,2,481,369,693,980
1054,15_3_1,2,466,378,693,1029
1055,15_3_1,2,439,414,670,1064
1056,15_3_1,2,384,434,620,1074
1057,15_3_1,2,296,468,539,1082
1058,15_3_1,2,202,516,445,1084
1059,15_3_1,2,112,547,354,1085
1060,15_3_1,2,33,580,261,1085
1061,15_3_1,2,-9,605,199,1081
1062,15_3_1,2,-9,729,148,1085
1063,15_3_1,2,-37,764,110,1099
1073,15_3_1,3,566,346,759,940
1074,15_3_1,3,546,349,730,916
1075,15_3_1,3,525,320,699,852
1076,15_3_1,3,504,305,677,830
1077,15_3_1,3,500,289,665,788
1078,15_3_1,3,498,277,654,744
1079,15_3_1,3,491,272,641,723
1080,15_3_1,3,481,261,622,682
1081,15_3_1,3,474,252,614,666
1082,15_3_1,3,476,250,609,638
1083,15_3_1,3,475,241,603,613
1084,15_3_1,3,469,237,595,601
1085,15_3_1,3,464,228,585,572
1086,15_3_1,3,460,222,578,557
1087,15_3_1,3,459,220,575,546
1088,15_3_1,3,463,212,575,527
1089,15_3_1,3,461,209,570,515
1090,15_3_1,3,458,207,564,501
1091,15_3_1,3,454,199,559,490
1092,15_3_1,3,455,201,557,483
1093,15_3_1,3,455,198,553,468
1094,15_3_1,3,452,195,550,461
1095,15_3_1,3,447,196,542,454
1096,15_3_1,3,441,192,531,437
1097,15_3_1,3,437,192,526,429
1098,15_3_1,3,441,187,529,418
1099,15_3_1,3,443,183,528,411
1100,15_3_1,3,443,186,526,406
1101,15_3_1,3,443,180,523,396
1102,15_3_1,3,444,177,525,390
1103,15_3_1,3,446,177,525,385
1104,15_3_1,3,450,173,529,380
1105,15_3_1,3,452,173,529,376
1106,15_3_1,3,452,173,527,369
1107,15_3_1,3,454,169,528,362
1108,15_3_1,3,459,170,531,360
1109,15_3_1,3,464,170,535,355
1110,15_3_1,3,468,170,538,351
1111,15_3_1,3,471,173,537,344
1112,15_3_1,3,470,174,535,346
1113,15_3_1,3,469,172,532,346
1114,15_3_1,3,469,172,530,344
1115,15_3_1,3,469,175,527,342
1116,15_3_1,3,467,176,520,336
1117,15_3_1,3,467,176,519,331
1125,15_3_2,14,0,462,75,710
1126,15_3_2,14,-2,455,76,716
1127,15_3_2,14,-2,453,85,744
1128,15_3_2,14,0,459,90,757
1129,15_3_2,14,13,465,107,770
1130,15_3_2,14,22,468,122,787
1131,15_3_2,14,21,467,131,815
1132,15_3_2,14,27,477,145,842
1133,15_3_2,14,34,481,157,852
1134,15_3_2,14,60,488,190,867
1135,15_3_2,14,79,493,219,887
1136,15_3_2,14,85,493,239,923
1137,15_3_2,14,107,512,272,964
1138,15_3_2,14,135,522,306,979
1139,15_3_2,14,177,540,362,1010
1140,15_3_2,14,206,537,406,1034
1141,15_3_2,14,229,547,435,1057
1142,15_3_2,14,261,558,473,1075
1143,15_3_2,14,315,566,533,1084
1144,15_3_2,14,386,587,602,1082
1145,15_3_2,14,455,602,671,1082
1146,15_3_2,14,545,621,763,1081
1147,15_3_2,14,636,647,851,1082
1148,15_3_2,14,756,667,971,1078
1149,15_3_2,14,810,679,1025,1089
1174,15_3_2,3,395,174,442,328
1175,15_3_2,3,392,174,438,325
1176,15_3_2,3,380,172,427,326
1177,15_3_2,3,371,171,418,323
1178,15_3_2,3,365,168,411,319
1179,15_3_2,3,359,167,403,311
1180,15_3_2,3,352,168,396,311
1181,15_3_2,3,347,164,390,308
1182,15_3_2,3,344,163,387,306
1183,15_3_2,3,342,166,384,304
1184,15_3_2,3,340,161,380,296
1185,15_3_2,3,338,162,378,294
1186,15_3_2,3,332,161,371,291
1187,15_3_2,3,322,156,361,285
1188,15_3_2,3,315,155,355,285
1189,15_3_2,3,311,151,352,284
1190,15_3_2,3,308,153,347,282
1191,15_3_2,3,304,156,342,281
1192,15_3_2,3,301,157,338,280
1193,15_3_2,3,294,161,331,279
1194,15_3_2,3,289,161,325,277
2407,15_3_3,5,394,18,460,167
2408,15_3_3,5,392,18,456,162
2409,15_3_3,5,399,33,458,166
2410,15_3_3,5,406,52,457,167
2411,15_3_3,5,408,56,459,172
2412,15_3_3,5,406,52,462,181
2413,15_3_3,5,407,46,466,183
2414,15_3_3,5,413,60,467,187
2415,15_3_3,5,417,62,472,191
2416,15_3_3,5,419,61,475,193
2417,15_3_3,5,419,65,477,202
2418,15_3_3,5,422,67,479,203
2419,15_3_3,5,421,49,491,217
2420,15_3_3,5,426,53,494,219
2421,15_3_3,5,426,51,497,226
2422,15_3_3,5,425,51,500,236
2423,15_3_3,5,426,51,503,241
2424,15_3_3,5,430,50,511,248
2425,15_3_3,5,438,50,521,257
2426,15_3_3,5,441,50,525,262
2427,15_3_3,5,442,55,528,274
2428,15_3_3,5,445,57,532,279
2429,15_3_3,5,452,62,540,289
2430,15_3_3,5,456,64,547,299
2431,15_3_3,5,460,66,552,304
2432,15_3_3,5,457,64,556,320
2433,15_3_3,5,456,64,558,326
2434,15_3_3,5,461,67,568,344
2435,15_3_3,5,467,75,576,358
2436,15_3_3,5,469,77,579,367
2437,15_3_3,5,462,81,580,391
2438,15_3_3,5,463,88,583,404
2439,15_3_3,5,471,94,593,418
2440,15_3_3,5,482,107,606,438
2441,15_3_3,5,489,108,617,451
2442,15_3_3,5,486,116,622,482
2443,15_3_3,5,488,129,630,506
2444,15_3_3,5,497,135,644,526
2445,15_3_3,5,510,145,664,560
2446,15_3_3,5,524,155,683,582
2447,15_3_3,5,528,173,697,625
2448,15_3_3,5,530,186,709,660
2449,15_3_3,5,548,201,731,687
2450,15_3_3,5,567,223,762,743
2451,15_3_3,5,592,242,791,771
2452,15_3_3,5,601,266,825,858
2453,15_3_3,5,614,295,851,916
2454,15_3_3,5,646,322,893,967
2455,15_3_3,5,688,370,949,1046
2456,15_3_3,5,742,411,1005,1077
2457,15_3_3,5,798,469,1059,1083
2458,15_3_3,5,863,540,1119,1083
2459,15_3_3,5,976,620,1218,1080
2460,15_3_3,5,1013,651,1252,1106
2463,15_3_3,7,1157,334,1398,897
2464,15_3_3,7,1181,332,1415,878
2465,15_3_3,7,1225,300,1450,822
2466,15_3_3,7,1263,283,1486,799
2467,15_3_3,7,1300,274,1491,716
2468,15_3_3,7,1306,245,1497,685
2469,15_3_3,7,1321,229,1511,667
2470,15_3_3,7,1351,216,1531,632
2471,15_3_3,7,1377,205,1556,620
2472,15_3_3,7,1391,194,1564,599
2473,15_3_3,7,1408,181,1567,557
2474,15_3_3,7,1425,179,1573,531
2475,15_3_3,7,1444,169,1587,510
2476,15_3_3,7,1464,150,1609,496
2477,15_3_3,7,1482,149,1616,473
2478,15_3_3,7,1495,153,1621,462
2479,15_3_3,7,1506,158,1625,452
2480,15_3_3,7,1518,146,1634,434
2481,15_3_3,7,1524,146,1638,431
2482,15_3_3,7,1530,134,1639,409
2483,15_3_3,7,1538,126,1644,401
2484,15_3_3,7,1546,137,1644,392
2485,15_3_3,7,1551,130,1645,377
2486,15_3_3,7,1553,128,1646,372
2487,15_3_3,7,1557,121,1646,356
2488,15_3_3,7,1560,112,1649,350
2489,15_3_3,7,1566,123,1650,348
2490,15_3_3,7,1577,128,1654,336
2491,15_3_3,7,1580,126,1655,332
2492,15_3_3,7,1583,126,1654,319
2493,15_3_3,7,1585,120,1655,313
2494,15_3_3,7,1588,124,1654,306
2495,15_3_3,7,1591,117,1656,298
2496,15_3_3,7,1591,113,1657,298
2497,15_3_3,7,1593,111,1656,291
2498,15_3_3,7,1595,105,1658,285
2499,15_3_3,7,1599,112,1656,279
2500,15_3_3,7,1602,114,1657,273
2501,15_3_3,7,1602,115,1655,269
2502,15_3_3,7,1602,110,1655,263
2503,15_3_3,7,1604,110,1655,257
2504,15_3_3,7,1604,110,1654,257
2505,15_3_3,7,1606,111,1654,249
2506,15_3_3,7,1605,105,1653,245
2507,15_3_3,7,1605,103,1652,238
2508,15_3_3,7,1607,102,1653,236
2509,15_3_3,7,1607,104,1652,236
2510,15_3_3,7,1608,102,1652,230
2511,15_3_3,7,1608,99,1652,226
2512,15_3_3,7,1609,101,1650,221
2513,15_3_3,7,1609,98,1651,221
2514,15_3_3,7,1609,98,1650,220
2515,15_3_3,7,1610,97,1651,216
2516,15_3_3,7,1611,95,1651,212
2517,15_3_3,7,1613,94,1651,207
2518,15_3_3,7,1613,92,1652,206
2519,15_3_3,7,1615,95,1652,206
2520,15_3_3,7,1619,98,1655,204
2521,15_3_3,7,1620,99,1654,198
2522,15_3_3,7,1621,101,1654,194
2523,15_3_3,7,1623,101,1655,192
