frame_num,obj_id,camera,x1,y1,x2,y2
1906,15_5_1,2,304,126,323,189
1907,15_5_1,2,302,127,321,189
1908,15_5_1,2,300,127,319,190
1909,15_5_1,2,300,127,319,191
1910,15_5_1,2,301,127,320,191
1911,15_5_1,2,301,127,321,192
1912,15_5_1,2,300,129,319,193
1913,15_5_1,2,300,127,321,196
1914,15_5_1,2,299,129,319,195
1915,15_5_1,2,297,129,317,197
1916,15_5_1,2,297,132,316,197
1917,15_5_1,2,296,133,315,198
1918,15_5_1,2,295,134,314,198
1919,15_5_1,2,296,136,314,197
1920,15_5_1,2,295,137,312,198
1921,15_5_1,2,294,137,311,198
1923,15_5_1,2,293,134,312,199
1924,15_5_1,2,294,134,312,198
1925,15_5_1,2,294,134,313,201
1926,15_5_1,2,294,135,314,203
1927,15_5_1,2,294,135,314,203
1928,15_5_1,2,296,134,316,202
1929,15_5_1,2,297,131,318,204
1930,15_5_1,2,299,127,323,209
1931,15_5_1,2,301,125,326,212
1932,15_5_1,2,303,124,328,213
1933,15_5_1,2,303,122,329,212
1934,15_5_1,2,304,122,329,211
1935,15_5_1,2,305,120,331,213
1936,15_5_1,2,306,120,332,215
1937,15_5_1,2,306,118,333,216
1938,15_5_1,2,306,117,333,218
1939,15_5_1,2,306,119,333,218
1940,15_5_1,2,306,117,334,219
1941,15_5_1,2,306,118,334,221
1942,15_5_1,2,306,117,334,221
1943,15_5_1,2,306,120,333,220
1944,15_5_1,2,306,119,334,223
1945,15_5_1,2,306,120,334,224
1946,15_5_1,2,306,119,334,225
1947,15_5_1,2,306,123,333,225
1948,15_5_1,2,306,122,334,226
1949,15_5_1,2,307,126,333,227
1950,15_5_1,2,306,122,334,229
1951,15_5_1,2,307,123,335,230
1952,15_5_1,2,307,126,334,231
1953,15_5_1,2,308,126,335,233
1954,15_5_1,2,307,125,335,234
1955,15_5_1,2,308,125,336,237
1956,15_5_1,2,308,127,337,240
1957,15_5_1,2,308,124,338,241
1958,15_5_1,2,310,125,339,242
1959,15_5_1,2,311,125,341,244
1960,15_5_1,2,314,127,344,246
1961,15_5_1,2,317,133,346,248
1962,15_5_1,2,319,133,349,250
1963,15_5_1,2,321,134,351,252
1964,15_5_1,2,321,134,351,252
1965,15_5_1,2,323,131,354,254
1966,15_5_1,2,324,128,357,257
1967,15_5_1,2,326,126,360,258
1968,15_5_1,2,328,127,362,260
1969,15_5_1,2,328,127,364,262
1970,15_5_1,2,328,129,364,265
1971,15_5_1,2,329,131,366,266
1972,15_5_1,2,331,131,369,267
1973,15_5_1,2,336,137,372,265
1974,15_5_1,2,333,131,373,268
1975,15_5_1,2,336,132,378,273
1976,15_5_1,2,343,141,383,279
1977,15_5_1,2,346,143,386,282
1978,15_5_1,2,353,148,391,279
1979,15_5_1,2,356,149,394,278
1980,15_5_1,2,357,149,397,286
1981,15_5_1,2,360,155,400,292
1982,15_5_1,2,362,153,403,293
1983,15_5_1,2,365,157,406,294
1984,15_5_1,2,365,156,406,295
1985,15_5_1,2,368,157,409,297
1986,15_5_1,2,365,159,407,303
1987,15_5_1,2,366,161,409,305
1990,15_5_1,2,367,160,415,325
1991,15_5_1,2,371,163,419,328
1992,15_5_1,2,374,163,423,330
1993,15_5_1,2,373,164,423,339
1994,15_5_1,2,371,163,423,341
1995,15_5_1,2,371,168,424,348
1996,15_5_1,2,373,168,426,352
1997,15_5_1,2,372,169,427,356
1998,15_5_1,2,371,172,426,363
1999,15_5_1,2,371,172,429,370
2000,15_5_1,2,369,174,429,376
