frame_num,obj_id,camera,x1,y1,x2,y2
17,15_2_1,6,1368,674,1736,1071
18,15_2_1,6,1241,613,1664,1071
19,15_2_1,6,1145,556,1613,1067
20,15_2_1,6,1004,514,1509,1073
21,15_2_1,6,907,463,1445,1073
22,15_2_1,6,808,413,1374,1072
23,15_2_1,6,732,388,1301,1070
24,15_2_1,6,684,346,1210,998
25,15_2_1,6,633,327,1120,952
26,15_2_1,6,600,301,1050,901
27,15_2_1,6,572,275,989,857
28,15_2_1,6,556,270,936,820
29,15_2_1,6,537,253,876,764
30,15_2_1,6,518,234,830,723
31,15_2_1,6,501,224,787,690
32,15_2_1,6,488,212,748,654
33,15_2_1,6,474,211,719,644
34,15_2_1,6,471,201,687,594
35,15_2_1,6,465,187,672,578
36,15_2_1,6,458,187,648,560
37,15_2_1,6,450,176,627,533
38,15_2_1,6,443,172,612,525
39,15_2_1,6,444,171,603,511
40,15_2_1,6,447,166,593,488
41,15_2_1,6,447,162,585,475
42,15_2_1,6,443,161,573,464
43,15_2_1,6,440,155,561,441
44,15_2_1,6,441,154,554,427
45,15_2_1,6,441,149,550,414
46,15_2_1,6,439,145,545,407
47,15_2_1,6,433,147,535,402
48,15_2_1,6,426,140,521,380
49,15_2_1,6,424,142,512,369
50,15_2_1,6,419,137,509,371
51,15_2_1,6,416,132,503,358
52,15_2_1,6,409,133,492,352
53,15_2_1,6,399,130,480,346
54,15_2_1,6,387,129,464,337
55,15_2_1,6,379,130,453,332
56,15_2_1,6,368,125,443,333
57,15_2_1,6,359,130,427,323
58,15_2_1,6,349,123,417,321
59,15_2_1,6,335,122,400,313
60,15_2_1,6,323,121,386,308
61,15_2_1,6,310,119,372,305
62,15_2_1,6,300,118,360,303
63,15_2_1,6,290,122,350,305
64,15_2_1,6,279,121,338,300
65,15_2_1,6,261,137,327,337
66,15_2_1,6,272,151,336,348
67,15_2_1,6,286,154,348,348
68,15_2_1,6,298,158,360,352
69,15_2_1,6,309,161,374,365
70,15_2_1,6,324,162,391,373
71,15_2_1,6,340,168,408,379
72,15_2_1,6,357,167,429,392
73,15_2_1,6,367,171,439,400
74,15_2_1,6,378,174,454,409
75,15_2_1,6,397,175,473,411
76,15_2_1,6,416,183,494,426
77,15_2_1,6,428,186,510,444
78,15_2_1,6,436,190,521,455
79,15_2_1,6,442,197,531,472
80,15_2_1,6,457,198,547,477
81,15_2_1,6,472,211,563,492
82,15_2_1,6,485,215,579,507
83,15_2_1,6,490,222,592,532
84,15_2_1,6,494,235,602,560
85,15_2_1,6,510,240,620,569
86,15_2_1,6,534,249,649,590
87,15_2_1,6,554,255,673,611
88,15_2_1,6,569,264,695,642
89,15_2_1,6,577,280,711,678
90,15_2_1,6,602,288,741,698
91,15_2_1,6,633,308,780,741
92,15_2_1,6,667,324,816,765
93,15_2_1,6,693,339,856,825
94,15_2_1,6,718,369,889,871
95,15_2_1,6,757,387,932,902
